id,session_id,created_at,preferred_category,recommendation_type,recommended_menu_id,was_clicked,led_to_order
5781,29039,2025-04-05 07:35:00,frappe,situation,25,0,0
5782,29039,2025-04-05 07:35:00,frappe,situation,26,0,0
5783,29045,2025-05-14 09:09:00,americano,situation,3,0,0
5784,29046,2025-07-15 09:56:00,latte,situation,5,0,0
5785,29052,2025-01-15 15:03:00,tea,situation,17,0,0
5786,29059,2025-01-21 07:59:00,latte,suggest,10,1,1
5787,29059,2025-01-21 07:59:00,frappe,suggest,12,0,0
5788,29061,2025-05-08 21:49:00,latte,situation,10,1,0
5789,29061,2025-05-08 21:49:00,smoothie,suggest,21,0,0
5790,29073,2025-02-19 19:26:00,tea,suggest,16,0,0
5791,29081,2025-02-28 08:36:00,latte,suggest,23,1,0
5792,29081,2025-02-28 08:36:00,ade,situation,19,1,0
5793,29089,2025-02-18 12:11:00,juice,situation,22,0,0
5794,29099,2025-09-14 13:28:00,coldbrew,suggest,7,1,0
5795,29101,2025-01-31 08:14:00,tea,situation,27,0,0
5796,29102,2025-08-06 22:57:00,non-coffee,situation,14,0,0
5797,29108,2025-05-21 17:15:00,frappe,situation,26,0,0
5798,29108,2025-05-21 17:15:00,ade,situation,18,0,0
5799,29113,2025-07-04 16:57:00,smoothie,situation,32,1,1
5800,29121,2025-06-21 15:34:00,tea,situation,28,0,0
5801,29127,2025-12-31 08:42:00,tea,situation,28,0,0
5802,29138,2025-08-16 08:24:00,juice,suggest,22,1,0
5803,29141,2025-03-30 17:39:00,ade,situation,24,0,0
5804,29142,2025-09-25 17:28:00,non-coffee,situation,14,0,0
5805,29142,2025-09-25 17:28:00,tea,suggest,17,1,0
5806,29151,2025-11-01 15:37:00,tea,suggest,29,1,1
5807,29164,2025-11-26 17:05:00,frappe,situation,25,1,1
5808,29164,2025-11-26 17:05:00,frappe,suggest,12,1,1
5809,29166,2025-04-04 14:26:00,non-coffee,situation,14,1,1
5810,29173,2025-10-15 16:22:00,espresso,situation,1,1,1
5811,29173,2025-10-15 16:22:00,frappe,situation,13,0,0
5812,29176,2025-10-08 11:50:00,frappe,situation,26,0,0
5813,29177,2025-05-14 16:34:00,frappe,situation,25,0,0
5814,29179,2025-07-17 19:58:00,smoothie,suggest,21,1,1
5815,29183,2025-09-17 11:09:00,non-coffee,situation,14,1,1
5816,29190,2025-09-24 19:14:00,latte,situation,5,0,0
5817,29190,2025-09-24 19:14:00,latte,situation,5,1,1
5818,29198,2025-07-14 09:11:00,drip,suggest,9,1,0
5819,29205,2025-10-31 08:07:00,coldbrew,suggest,8,0,0
5820,29210,2025-05-29 15:27:00,tea,suggest,15,1,0
5821,29216,2025-05-05 15:05:00,smoothie,situation,20,1,0
5822,29221,2025-10-13 15:04:00,coldbrew,situation,8,0,0
5823,29221,2025-10-13 15:04:00,smoothie,situation,32,0,0
5824,29222,2025-09-03 11:32:00,tea,situation,27,1,0
5825,29222,2025-09-03 11:32:00,tea,suggest,31,0,0
5826,29237,2025-09-22 17:44:00,frappe,suggest,25,0,0
5827,29242,2025-02-17 15:35:00,ade,situation,24,1,0
5828,29243,2025-08-12 17:40:00,tea,suggest,17,1,0
5829,29247,2025-01-24 08:38:00,latte,situation,4,1,1
5830,29254,2025-05-20 14:34:00,ade,suggest,18,1,1
5831,29259,2025-11-13 19:31:00,tea,situation,27,0,0
5832,29259,2025-11-13 19:31:00,tea,situation,27,1,0
5833,29266,2025-01-13 15:37:00,frappe,suggest,26,1,0
5834,29266,2025-01-13 15:37:00,tea,situation,27,1,0
5835,29267,2025-11-01 12:31:00,latte,situation,10,0,0
5836,29277,2025-07-09 15:02:00,ade,situation,24,1,0
5837,29283,2025-11-26 17:39:00,juice,situation,22,1,1
5838,29283,2025-11-26 17:39:00,latte,situation,10,1,1
5839,29284,2025-02-17 15:37:00,tea,situation,31,0,0
5840,29285,2025-03-02 17:26:00,cappuccino,suggest,6,0,0
5841,29285,2025-03-02 17:26:00,smoothie,suggest,21,1,1
5842,29290,2025-12-14 15:35:00,tea,suggest,16,1,1
5843,29290,2025-12-14 15:35:00,ade,suggest,18,1,0
5844,29293,2025-12-28 15:57:00,smoothie,situation,32,1,1
5845,29294,2025-06-18 09:20:00,ade,suggest,18,1,0
5846,29296,2025-03-29 11:23:00,cappuccino,situation,6,1,0
5847,29310,2025-11-26 12:28:00,latte,situation,10,0,0
5848,29316,2025-05-03 15:59:00,tea,suggest,17,0,0
5849,29317,2025-06-12 09:47:00,coldbrew,situation,8,0,0
5850,29317,2025-06-12 09:47:00,ade,suggest,18,1,0
5851,29324,2025-07-20 16:21:00,frappe,suggest,26,1,0
5852,29324,2025-07-20 16:21:00,tea,situation,16,0,0
5853,29325,2025-12-26 09:37:00,latte,situation,23,1,1
5854,29331,2025-11-07 07:22:00,tea,situation,17,0,0
5855,29334,2025-02-26 09:20:00,latte,situation,4,0,0
5856,29337,2025-06-05 21:07:00,frappe,situation,25,1,0
5857,29337,2025-06-05 21:07:00,tea,situation,16,1,0
5858,29343,2025-02-13 15:09:00,drip,situation,9,1,1
5859,29347,2025-03-04 13:28:00,non-coffee,situation,14,1,0
5860,29347,2025-03-04 13:28:00,americano,situation,3,0,0
5861,29349,2025-05-08 22:23:00,ade,situation,24,0,0
5862,29353,2025-05-27 12:54:00,juice,situation,22,1,1
5863,29361,2025-12-21 09:06:00,espresso,situation,1,0,0
5864,29373,2025-06-14 13:40:00,tea,situation,29,1,1
5865,29385,2025-08-14 13:19:00,drip,situation,9,1,1
5866,29392,2025-06-29 09:07:00,tea,suggest,15,0,0
5867,29401,2025-09-15 07:57:00,espresso,suggest,1,0,0
5868,29401,2025-09-15 07:57:00,tea,situation,17,1,1
5869,29404,2025-02-22 16:36:00,tea,situation,28,0,0
5870,29415,2025-07-30 18:34:00,latte,situation,4,1,1
5871,29420,2025-07-15 07:21:00,cappuccino,situation,6,0,0
5872,29430,2025-07-09 08:07:00,americano,situation,2,1,1
5873,29430,2025-07-09 08:07:00,latte,suggest,10,1,0
5874,29438,2025-07-05 19:31:00,tea,suggest,29,0,0
5875,29456,2025-12-18 09:14:00,coldbrew,situation,7,1,1
5876,29473,2025-12-21 19:56:00,latte,situation,10,1,1
5877,29474,2025-10-03 18:01:00,latte,suggest,10,1,0
5878,29474,2025-10-03 18:01:00,latte,situation,11,1,1
5879,29477,2025-09-22 12:43:00,tea,suggest,27,0,0
5880,29486,2025-10-30 17:21:00,tea,suggest,29,1,0
5881,29488,2025-01-15 19:40:00,americano,situation,2,1,1
5882,29496,2025-10-16 12:23:00,coldbrew,situation,8,1,1
5883,29497,2025-03-18 13:26:00,drip,situation,9,1,0
5884,29497,2025-03-18 13:26:00,coldbrew,situation,7,1,1
5885,29500,2025-09-12 13:28:00,smoothie,situation,20,1,1
5886,29503,2025-12-25 14:00:00,smoothie,suggest,20,1,0
5887,29508,2025-02-09 19:53:00,tea,situation,30,1,0
5888,29519,2025-03-19 15:59:00,frappe,situation,13,1,0
5889,29527,2025-11-07 13:58:00,tea,situation,31,0,0
5890,29527,2025-11-07 13:58:00,ade,situation,19,0,0
5891,29542,2025-06-10 21:00:00,ade,suggest,18,0,0
5892,29574,2025-09-11 09:25:00,frappe,situation,26,1,1
5893,29575,2025-09-12 17:32:00,non-coffee,situation,14,0,0
5894,29575,2025-09-12 17:32:00,tea,situation,27,1,0
5895,29587,2025-07-12 18:08:00,latte,suggest,23,1,0
5896,29587,2025-07-12 18:08:00,latte,suggest,10,1,1
5897,29594,2025-01-30 22:37:00,frappe,suggest,13,1,0
5898,29594,2025-01-30 22:37:00,juice,situation,22,1,1
5899,29611,2025-05-29 08:55:00,americano,suggest,3,0,0
5900,29611,2025-05-29 08:55:00,non-coffee,situation,14,0,0
5901,29613,2025-10-08 13:50:00,tea,situation,16,1,1
5902,29614,2025-08-23 20:07:00,smoothie,situation,20,1,1
5903,29617,2025-12-26 13:50:00,ade,suggest,18,0,0
5904,29617,2025-12-26 13:50:00,latte,suggest,5,1,0
5905,29619,2025-03-28 12:18:00,tea,situation,30,1,1
5906,29620,2025-11-03 09:15:00,americano,situation,2,1,0
5907,29627,2025-08-18 20:49:00,coldbrew,situation,8,0,0
5908,29631,2025-01-01 07:41:00,cappuccino,situation,6,0,0
5909,29632,2025-10-14 15:39:00,ade,suggest,24,0,0
5910,29632,2025-10-14 15:39:00,smoothie,situation,20,1,1
5911,29640,2025-12-10 17:57:00,smoothie,suggest,20,1,0
5912,29641,2025-05-29 08:26:00,ade,suggest,18,1,0
5913,29641,2025-05-29 08:26:00,americano,suggest,2,0,0
5914,29645,2025-02-02 15:34:00,ade,situation,24,0,0
5915,29645,2025-02-02 15:34:00,non-coffee,situation,14,0,0
5916,29648,2025-05-15 11:16:00,latte,situation,5,1,1
5917,29648,2025-05-15 11:16:00,americano,situation,3,1,1
5918,29654,2025-11-18 11:50:00,frappe,situation,26,1,1
5919,29658,2025-02-09 08:59:00,coldbrew,suggest,7,0,0
5920,29658,2025-02-09 08:59:00,tea,suggest,28,1,0
5921,29666,2025-04-08 14:59:00,frappe,suggest,12,1,1
5922,29667,2025-11-29 14:49:00,tea,situation,16,1,1
5923,29667,2025-11-29 14:49:00,smoothie,situation,32,0,0
5924,29672,2025-08-22 14:07:00,tea,situation,31,1,1
5925,29672,2025-08-22 14:07:00,tea,situation,16,0,0
5926,29683,2025-06-29 16:05:00,tea,situation,16,1,0
5927,29690,2025-03-17 08:18:00,ade,suggest,24,0,0
5928,29692,2025-07-05 11:02:00,tea,suggest,16,1,0
5929,29692,2025-07-05 11:02:00,latte,situation,10,1,1
5930,29704,2025-07-31 09:00:00,latte,situation,4,0,0
5931,29704,2025-07-31 09:00:00,latte,suggest,11,0,0
5932,29715,2025-07-28 13:49:00,smoothie,situation,32,0,0
5933,29721,2025-07-16 20:11:00,ade,suggest,24,1,0
5934,29730,2025-11-03 14:20:00,juice,suggest,22,1,1
5935,29747,2025-07-26 18:58:00,latte,situation,10,1,1
5936,29748,2025-01-15 18:18:00,smoothie,situation,20,1,1
5937,29750,2025-01-23 09:47:00,tea,situation,27,0,0
5938,29752,2025-05-24 20:56:00,ade,situation,19,0,0
5939,29752,2025-05-24 20:56:00,tea,situation,27,0,0
5940,29761,2025-02-14 17:29:00,smoothie,suggest,21,0,0
5941,29764,2025-05-31 08:41:00,latte,situation,4,0,0
5942,29768,2025-11-11 14:33:00,latte,situation,11,1,1
5943,29769,2025-01-04 07:13:00,tea,suggest,29,1,0
5944,29780,2025-11-14 09:49:00,latte,suggest,11,1,1
5945,29786,2025-06-29 16:05:00,ade,situation,19,0,0
5946,29786,2025-06-29 16:05:00,tea,situation,16,0,0
5947,29794,2025-08-23 21:11:00,tea,situation,31,0,0
5948,29797,2025-10-30 12:53:00,coldbrew,suggest,8,1,1
5949,29798,2025-09-02 17:45:00,tea,situation,15,0,0
5950,29798,2025-09-02 17:45:00,coldbrew,suggest,7,0,0
5951,29805,2025-09-12 16:31:00,tea,situation,31,1,1
5952,29827,2025-12-03 14:38:00,americano,situation,3,1,1
5953,29827,2025-12-03 14:38:00,americano,situation,3,0,0
5954,29832,2025-02-17 11:17:00,ade,suggest,18,1,0
5955,29835,2025-12-22 20:45:00,juice,situation,22,0,0
5956,29836,2025-02-09 19:17:00,tea,situation,15,1,0
5957,29840,2025-03-02 16:28:00,juice,situation,22,1,1
5958,29841,2025-05-21 16:48:00,juice,situation,22,0,0
5959,29842,2025-11-30 07:17:00,ade,situation,18,1,0
5960,29843,2025-08-31 15:26:00,ade,situation,18,0,0
5961,29848,2025-12-18 14:01:00,frappe,situation,25,0,0
5962,29849,2025-01-12 08:56:00,non-coffee,situation,14,0,0
5963,29851,2025-11-27 15:12:00,latte,situation,23,0,0
5964,29855,2025-07-05 16:53:00,smoothie,situation,32,1,1
5965,29856,2025-04-30 09:18:00,cappuccino,situation,6,1,0
5966,29856,2025-04-30 09:18:00,latte,situation,23,1,0
5967,29862,2025-04-30 18:11:00,tea,situation,29,0,0
5968,29867,2025-02-16 16:19:00,smoothie,situation,32,1,0
5969,29876,2025-10-02 19:13:00,americano,situation,3,1,1
5970,29879,2025-08-17 16:24:00,frappe,situation,25,0,0
5971,29880,2025-03-26 17:23:00,tea,situation,16,1,1
5972,29887,2025-12-11 07:58:00,latte,situation,4,0,0
5973,29890,2025-04-30 19:03:00,tea,situation,31,0,0
5974,29890,2025-04-30 19:03:00,americano,suggest,2,1,1
5975,29894,2025-11-26 20:42:00,tea,situation,31,0,0
5976,29914,2025-04-21 19:00:00,tea,suggest,31,1,1
5977,29917,2025-07-13 11:53:00,latte,situation,5,1,1
5978,29923,2025-10-18 16:03:00,drip,situation,9,1,1
5979,29928,2025-12-23 13:46:00,cappuccino,situation,6,1,0
5980,29932,2025-05-18 07:57:00,juice,situation,22,1,1
5981,29934,2025-04-15 07:38:00,frappe,suggest,25,0,0
5982,29934,2025-04-15 07:38:00,latte,situation,5,0,0
5983,29935,2025-09-11 08:33:00,coldbrew,suggest,7,1,0
5984,29937,2025-09-17 19:08:00,tea,situation,17,1,0
5985,29947,2025-10-17 12:15:00,non-coffee,situation,14,0,0
5986,29956,2025-11-17 07:39:00,cappuccino,situation,6,0,0
5987,29957,2025-04-30 08:04:00,tea,suggest,16,1,0
5988,29957,2025-04-30 08:04:00,tea,situation,15,1,0
5989,29960,2025-08-11 14:33:00,smoothie,situation,32,1,1
5990,29960,2025-08-11 14:33:00,juice,situation,22,0,0
5991,29963,2025-08-02 19:40:00,tea,situation,31,1,1
5992,29963,2025-08-02 19:40:00,tea,situation,17,1,1
5993,29973,2025-02-21 15:52:00,frappe,situation,26,1,0
5994,29973,2025-02-21 15:52:00,latte,situation,10,0,0
5995,29985,2025-07-30 12:12:00,smoothie,situation,21,1,0
5996,29985,2025-07-30 12:12:00,frappe,situation,25,0,0
5997,29995,2025-08-13 13:24:00,frappe,situation,25,0,0
5998,29995,2025-08-13 13:24:00,americano,situation,2,0,0
5999,30005,2025-12-01 09:41:00,frappe,situation,13,0,0
6000,30019,2025-03-03 15:41:00,frappe,suggest,26,1,1
6001,30021,2025-06-18 11:26:00,ade,situation,24,1,1
6002,30029,2025-12-20 18:40:00,coldbrew,situation,8,0,0
6003,30038,2025-09-21 11:56:00,non-coffee,situation,14,0,0
6004,30055,2025-02-08 14:55:00,smoothie,suggest,20,0,0
6005,30078,2025-01-22 18:05:00,latte,situation,23,0,0
6006,30085,2025-02-24 08:20:00,espresso,suggest,1,1,0
6007,30085,2025-02-24 08:20:00,latte,situation,23,1,1
6008,30086,2025-02-26 18:03:00,latte,situation,10,0,0
6009,30086,2025-02-26 18:03:00,tea,situation,31,0,0
6010,30087,2025-07-16 17:54:00,tea,situation,16,0,0
6011,30087,2025-07-16 17:54:00,americano,situation,3,0,0
6012,30099,2025-10-05 11:28:00,ade,situation,19,1,1
6013,30101,2025-07-15 11:37:00,latte,situation,5,1,1
6014,30105,2025-08-22 18:00:00,frappe,situation,26,1,1
6015,30112,2025-09-10 14:51:00,cappuccino,situation,6,1,1
6016,30112,2025-09-10 14:51:00,non-coffee,situation,14,1,0
6017,30138,2025-05-13 22:46:00,tea,suggest,27,1,0
6018,30138,2025-05-13 22:46:00,tea,situation,28,0,0
6019,30141,2025-04-18 12:00:00,ade,suggest,19,1,0
6020,30147,2025-09-24 22:01:00,ade,situation,24,1,0
6021,30147,2025-09-24 22:01:00,tea,situation,31,0,0
6022,30148,2025-12-05 14:44:00,tea,situation,15,0,0
6023,30158,2025-10-18 12:07:00,tea,suggest,31,0,0
6024,30163,2025-11-23 08:09:00,americano,situation,2,0,0
6025,30163,2025-11-23 08:09:00,coldbrew,situation,8,0,0
6026,30164,2025-12-12 08:39:00,coldbrew,suggest,7,1,1
6027,30166,2025-10-10 12:24:00,americano,suggest,3,1,1
6028,30172,2025-11-04 07:28:00,latte,suggest,5,1,0
6029,30173,2025-02-24 09:07:00,americano,suggest,3,0,0
6030,30178,2025-02-03 12:01:00,tea,suggest,28,0,0
6031,30180,2025-02-18 15:38:00,frappe,suggest,25,0,0
6032,30183,2025-12-27 20:39:00,ade,situation,18,1,1
6033,30183,2025-12-27 20:39:00,tea,situation,29,1,1
6034,30191,2025-02-10 07:34:00,coldbrew,situation,7,0,0
6035,30197,2025-04-20 16:34:00,americano,situation,2,0,0
6036,30197,2025-04-20 16:34:00,ade,situation,18,1,1
6037,30221,2025-12-24 15:43:00,americano,situation,3,0,0
6038,30236,2025-12-21 16:18:00,tea,situation,27,0,0
6039,30237,2025-12-10 12:52:00,tea,situation,31,1,1
6040,30247,2025-12-18 09:05:00,ade,situation,18,1,1
6041,30247,2025-12-18 09:05:00,frappe,suggest,26,0,0
6042,30274,2025-05-02 12:45:00,latte,suggest,11,1,1
6043,30290,2025-06-25 14:38:00,tea,situation,31,1,1
6044,30290,2025-06-25 14:38:00,latte,suggest,11,0,0
6045,30299,2025-09-19 08:21:00,coldbrew,situation,7,1,1
6046,30329,2025-03-18 09:14:00,frappe,situation,13,0,0
6047,30330,2025-09-26 16:20:00,frappe,suggest,12,0,0
6048,30330,2025-09-26 16:20:00,latte,situation,11,0,0
6049,30343,2025-02-14 08:55:00,latte,situation,5,0,0
6050,30353,2025-02-23 20:00:00,tea,situation,31,1,0
6051,30353,2025-02-23 20:00:00,ade,suggest,18,1,1
6052,30367,2025-12-02 15:04:00,tea,situation,30,1,1
6053,30370,2025-10-17 12:47:00,tea,situation,30,0,0
6054,30404,2025-06-14 11:12:00,drip,suggest,9,0,0
6055,30412,2025-06-14 20:11:00,latte,situation,11,1,1
6056,30412,2025-06-14 20:11:00,americano,situation,2,1,0
6057,30414,2025-06-10 16:23:00,espresso,situation,1,1,0
6058,30414,2025-06-10 16:23:00,ade,situation,19,0,0
6059,30424,2025-09-15 09:18:00,coldbrew,suggest,7,0,0
6060,30426,2025-08-27 18:57:00,frappe,situation,25,1,0
6061,30426,2025-08-27 18:57:00,tea,situation,16,0,0
6062,30435,2025-02-11 09:30:00,americano,suggest,2,1,1
6063,30449,2025-10-13 12:11:00,frappe,situation,26,1,0
6064,30462,2025-05-18 12:28:00,tea,situation,17,0,0
6065,30466,2025-11-21 15:58:00,smoothie,situation,32,1,1
6066,30473,2025-02-15 19:03:00,coldbrew,situation,8,1,0
6067,30479,2025-05-08 07:14:00,cappuccino,situation,6,1,0
6068,30479,2025-05-08 07:14:00,tea,situation,17,0,0
6069,30499,2025-12-09 17:35:00,latte,situation,23,1,0
6070,30499,2025-12-09 17:35:00,smoothie,suggest,32,0,0
6071,30507,2025-08-28 16:30:00,ade,suggest,19,0,0
6072,30523,2025-08-01 12:01:00,tea,suggest,28,1,0
6073,30526,2025-09-04 16:07:00,latte,situation,5,1,1
6074,30531,2025-04-30 14:22:00,coldbrew,suggest,7,1,1
6075,30531,2025-04-30 14:22:00,frappe,suggest,25,1,1
6076,30533,2025-01-20 15:01:00,frappe,situation,25,1,1
6077,30534,2025-01-09 22:50:00,latte,situation,11,0,0
6078,30536,2025-04-08 08:44:00,coldbrew,suggest,7,0,0
6079,30540,2025-05-05 14:49:00,frappe,suggest,25,0,0
6080,30549,2025-01-05 08:54:00,tea,suggest,28,1,1
6081,30549,2025-01-05 08:54:00,drip,situation,9,0,0
6082,30552,2025-10-08 15:25:00,tea,suggest,28,0,0
6083,30570,2025-07-05 15:59:00,ade,suggest,19,1,0
6084,30585,2025-11-26 18:17:00,tea,suggest,17,1,1
6085,30592,2025-06-11 22:09:00,frappe,suggest,25,1,0
6086,30592,2025-06-11 22:09:00,smoothie,situation,21,1,1
6087,30594,2025-10-10 12:22:00,juice,suggest,22,0,0
6088,30597,2025-04-21 11:17:00,frappe,suggest,12,1,0
6089,30601,2025-07-06 07:00:00,ade,situation,18,1,1
6090,30601,2025-07-06 07:00:00,tea,situation,31,1,1
6091,30609,2025-04-07 13:51:00,latte,suggest,11,0,0
6092,30618,2025-10-23 08:39:00,coldbrew,situation,7,0,0
6093,30620,2025-12-15 13:45:00,americano,suggest,2,0,0
6094,30623,2025-06-08 11:44:00,frappe,situation,13,0,0
6095,30627,2025-10-04 09:21:00,espresso,situation,1,0,0
6096,30632,2025-05-29 21:53:00,latte,situation,5,1,1
6097,30632,2025-05-29 21:53:00,coldbrew,suggest,8,0,0
6098,30642,2025-10-20 11:00:00,americano,situation,2,0,0
6099,30642,2025-10-20 11:00:00,latte,situation,4,0,0
6100,30644,2025-08-25 15:22:00,tea,situation,27,1,1
6101,30644,2025-08-25 15:22:00,smoothie,suggest,32,1,1
6102,30649,2025-10-13 12:56:00,americano,situation,2,0,0
6103,30650,2025-12-24 12:52:00,tea,suggest,27,0,0
6104,30650,2025-12-24 12:52:00,tea,situation,30,1,1
6105,30651,2025-03-25 11:24:00,frappe,situation,26,1,1
6106,30655,2025-11-27 09:16:00,smoothie,situation,32,1,0
6107,30656,2025-10-14 16:57:00,ade,situation,18,1,1
6108,30657,2025-04-29 09:42:00,tea,suggest,30,1,1
6109,30657,2025-04-29 09:42:00,tea,situation,27,1,1
6110,30663,2025-01-05 18:35:00,frappe,suggest,26,1,1
6111,30663,2025-01-05 18:35:00,non-coffee,suggest,14,0,0
6112,30665,2025-02-27 15:23:00,smoothie,situation,32,0,0
6113,30665,2025-02-27 15:23:00,tea,situation,30,1,1
6114,30674,2025-04-17 17:03:00,tea,situation,31,1,0
6115,30686,2025-02-25 14:57:00,ade,situation,19,0,0
6116,30693,2025-09-28 19:23:00,tea,situation,15,1,1
6117,30699,2025-03-28 17:11:00,drip,situation,9,1,0
6118,30699,2025-03-28 17:11:00,non-coffee,suggest,14,1,0
6119,30702,2025-08-23 09:32:00,drip,situation,9,1,0
6120,30710,2025-03-23 09:55:00,frappe,situation,12,0,0
6121,30710,2025-03-23 09:55:00,latte,suggest,4,1,1
6122,30728,2025-06-07 08:58:00,smoothie,situation,32,1,1
6123,30738,2025-11-02 14:41:00,frappe,situation,26,0,0
6124,30738,2025-11-02 14:41:00,cappuccino,situation,6,0,0
6125,30739,2025-12-21 15:30:00,frappe,situation,26,1,1
6126,30741,2025-03-13 08:50:00,latte,situation,5,1,1
6127,30741,2025-03-13 08:50:00,tea,situation,28,1,1
6128,30744,2025-01-16 18:40:00,tea,suggest,17,1,1
6129,30760,2025-10-16 09:26:00,cappuccino,situation,6,1,1
6130,30770,2025-11-25 07:39:00,frappe,suggest,26,0,0
6131,30772,2025-09-07 12:16:00,ade,suggest,24,0,0
6132,30773,2025-03-10 13:22:00,frappe,situation,13,1,1
6133,30775,2025-07-04 14:37:00,coldbrew,situation,8,1,0
6134,30775,2025-07-04 14:37:00,smoothie,situation,20,1,1
6135,30784,2025-06-23 12:01:00,tea,suggest,17,1,0
6136,30795,2025-04-11 08:57:00,tea,suggest,16,1,1
6137,30795,2025-04-11 08:57:00,drip,situation,9,0,0
6138,30797,2025-09-13 18:52:00,tea,situation,29,0,0
6139,30797,2025-09-13 18:52:00,frappe,suggest,12,0,0
6140,30813,2025-04-01 18:59:00,frappe,situation,12,1,1
6141,30817,2025-12-02 09:34:00,drip,situation,9,0,0
6142,30818,2025-05-31 16:16:00,tea,situation,17,0,0
6143,30834,2025-01-01 12:28:00,ade,situation,24,0,0
6144,30837,2025-01-12 15:33:00,frappe,situation,12,1,1
6145,30847,2025-07-31 22:32:00,frappe,suggest,25,1,0
6146,30847,2025-07-31 22:32:00,ade,situation,18,0,0
6147,30850,2025-09-02 11:08:00,americano,situation,2,1,0
6148,30852,2025-12-01 12:55:00,latte,suggest,23,0,0
6149,30852,2025-12-01 12:55:00,ade,situation,19,1,1
6150,30853,2025-05-31 11:28:00,tea,situation,16,0,0
6151,30855,2025-11-12 22:54:00,tea,situation,29,1,1
6152,30867,2025-11-17 07:01:00,americano,suggest,3,1,1
6153,30904,2025-07-24 20:33:00,tea,situation,29,1,0
6154,30917,2025-04-24 15:11:00,ade,situation,24,0,0
6155,30921,2025-08-16 12:45:00,americano,situation,2,0,0
6156,30921,2025-08-16 12:45:00,ade,situation,19,1,1
6157,30926,2025-09-16 15:45:00,ade,situation,24,1,0
6158,30926,2025-09-16 15:45:00,latte,situation,11,0,0
6159,30935,2025-04-15 13:49:00,cappuccino,situation,6,0,0
6160,30937,2025-03-26 13:23:00,latte,situation,4,1,0
6161,30937,2025-03-26 13:23:00,cappuccino,situation,6,0,0
6162,30945,2025-05-26 14:59:00,ade,situation,19,0,0
6163,30953,2025-01-29 20:54:00,tea,situation,31,0,0
6164,30963,2025-11-08 09:52:00,frappe,situation,25,1,1
6165,30965,2025-11-21 08:16:00,tea,situation,28,1,1
6166,30975,2025-10-24 11:02:00,cappuccino,situation,6,0,0
6167,30981,2025-11-18 07:13:00,coldbrew,situation,7,0,0
6168,30989,2025-02-09 09:06:00,drip,suggest,9,0,0
6169,30999,2025-05-20 09:41:00,tea,situation,16,1,0
6170,30999,2025-05-20 09:41:00,americano,situation,2,1,0
6171,31005,2025-11-30 14:45:00,tea,suggest,30,0,0
6172,31007,2025-06-30 14:23:00,ade,situation,24,0,0
6173,31012,2025-08-12 18:32:00,tea,situation,29,0,0
6174,31017,2025-04-07 12:48:00,non-coffee,situation,14,0,0
6175,31020,2025-06-14 15:10:00,tea,situation,29,1,1
6176,31024,2025-04-05 22:47:00,tea,suggest,27,1,1
6177,31027,2025-10-03 14:28:00,smoothie,situation,20,1,0
6178,31034,2025-01-12 18:25:00,americano,suggest,2,0,0
6179,31043,2025-09-25 08:18:00,smoothie,situation,21,1,0
6180,31046,2025-09-24 21:33:00,smoothie,situation,20,1,1
6181,31059,2025-11-15 07:17:00,tea,situation,30,0,0
6182,31061,2025-07-15 08:54:00,juice,situation,22,0,0
6183,31066,2025-02-14 16:02:00,latte,situation,10,0,0
6184,31078,2025-12-21 08:11:00,espresso,suggest,1,0,0
6185,31086,2025-01-13 09:33:00,tea,situation,27,1,1
